#Motion Sensor Data File Sep 25, 2017 5:44 PM
#Time (s)	Velocity (cm/s)
#0.000	NaN
114.650	-2.666
114.660	-4.429
114.670	-5.289
114.680	-20.296
114.690	1.161
114.700	23.091
114.710	6.364
114.720	5.891
114.730	0.731
114.740	-4.386
114.750	17.931
114.760	12.771
114.770	5.934
114.780	2.451
114.790	19.651
114.800	11.954
114.810	7.181
114.820	15.781
114.830	8.084
114.840	12.771
114.850	18.791
114.860	6.794
114.870	14.061
114.880	17.931
114.890	7.224
114.900	15.781
114.910	12.341
114.920	7.224
114.930	16.211
114.940	10.191
114.950	3.741
114.960	11.524
114.970	11.911
114.980	3.311
114.990	3.354
115.000	5.461
115.010	5.461
115.020	4.214
115.030	0.731
115.040	-2.236
115.050	-1.849
115.060	-3.139
115.070	-3.956
115.080	-2.709
115.090	-0.559
115.100	-4.386
115.110	-7.439
115.120	-12.986
115.130	-9.159
115.140	-2.709
115.150	-10.406
115.160	-16.039
115.170	-11.309
115.180	-10.406
115.190	-12.169
115.200	-16.856
115.210	-8.299
115.220	-14.276
115.230	-15.179
115.240	-12.599
115.250	-17.286
115.260	-6.579
115.270	-11.266
115.280	-12.599
115.290	-10.449
115.300	-9.976
115.310	-10.449
115.320	-6.579
115.330	-12.126
115.340	-6.149
115.350	-6.536
115.360	1.161
115.370	-4.429
115.380	-1.806
115.390	-5.289
115.400	-3.569
115.410	-4.386
115.420	5.891
115.430	5.074
115.440	6.751
115.450	2.881
115.460	0.774
115.470	9.331
115.480	10.621
115.490	10.234
115.500	6.321
115.510	11.481
115.520	15.351
115.530	4.214
115.540	17.071
115.550	12.341
115.560	6.364
115.570	17.071
115.580	8.901
115.590	15.824
115.600	17.931
115.610	8.041
115.620	15.824
115.630	12.771
115.640	6.751
115.650	14.964
115.660	11.051
115.670	5.031
115.680	8.944
115.690	12.771
115.700	7.181
115.710	2.494
115.720	5.891
115.730	5.031
115.740	3.354
115.750	2.021
115.760	-0.559
115.770	-1.376
115.780	-1.849
115.790	-2.279
115.800	-4.816
115.810	-3.569
115.820	0.301
115.830	-6.106
115.840	-8.729
115.850	-13.416
115.860	-9.159
115.870	-4.859
115.880	-11.266
115.890	-15.179
115.900	-12.556
115.910	-8.299
115.920	-11.739
115.930	-17.286
115.940	-8.729
115.950	-18.146
115.960	-8.729
115.970	-12.169
115.980	-17.716
115.990	-11.309
116.000	-10.406
116.010	-10.449
116.020	-13.889
116.030	-8.686
116.040	-2.709
116.050	-13.416
116.060	-17.329
116.070	3.311
116.080	-1.806
116.090	-4.429
116.100	-3.139
116.110	-6.106
116.120	-17.759
116.130	-9.546
116.140	0.301
116.150	4.601
116.160	25.714
116.170	8.901
116.180	2.021
116.190	-14.706
116.200	27.391
116.210	12.771
116.220	4.644
116.230	7.181
116.240	15.781
116.250	7.654
116.260	7.611
116.270	18.361
116.280	10.664
116.290	9.761
116.300	18.361
116.310	-7.826
116.320	30.831
116.330	17.931
116.340	6.751
116.350	15.824
116.360	10.621
116.370	8.471
116.380	17.114
116.390	9.331
116.400	4.601
116.410	11.094
116.420	10.621
116.430	3.741
116.440	2.494
116.450	5.031
116.460	4.601
116.470	2.924
116.480	0.301
116.490	-0.129
116.500	0.344
116.510	-2.279
116.520	-3.569
116.530	-3.956
116.540	-4.429
116.550	-0.086
116.560	-7.439
116.570	-10.019
116.580	-12.556
116.590	-7.439
116.600	-7.396
116.610	-14.749
116.620	-10.879
116.630	-12.126
116.640	-10.449
116.650	-11.696
116.660	-15.609
116.670	-7.439
116.680	-18.146
116.690	-15.179
116.700	-6.966
116.710	-18.189
116.720	-7.439
116.730	-12.986
116.740	-11.739
116.750	-7.826
116.760	-9.589
116.770	-7.869
116.780	-9.546
116.790	-7.869
116.800	-4.386
116.810	-1.419
116.820	-4.859
116.830	-2.666
116.840	-0.129
116.850	-0.129
116.860	0.344
116.870	1.591
116.880	2.021
116.890	3.354
116.900	2.451
116.910	2.021
116.920	8.084
116.930	8.901
116.940	8.901
116.950	8.084
116.960	14.491
116.970	8.471
116.980	7.224
116.990	16.641
117.000	11.911
117.010	7.224
117.020	17.501
117.030	8.471
117.040	12.814
117.050	15.351
117.060	8.471
117.070	16.684
117.080	15.781
117.090	4.171
117.100	16.641
117.110	11.524
117.120	2.451
117.130	10.621
117.140	12.814
117.150	6.751
117.160	1.591
117.170	5.504
117.180	4.601
117.190	4.171
117.200	1.634
117.210	0.301
117.220	-1.376
117.230	-3.569
117.240	-3.569
117.250	-2.666
117.260	-1.849
117.270	-0.989
117.280	-6.536
117.290	-9.159
117.300	-11.696
117.310	-7.869
117.320	-5.719
117.330	-17.286
117.340	-9.159
117.350	-10.836
117.360	-13.459
117.370	-13.029
117.380	-9.976
117.390	-13.029
117.400	-16.426
117.410	-6.579
117.420	-14.319
117.430	-14.706
117.440	-13.459
117.450	-10.836
117.460	-8.729
117.470	-13.459
117.480	-8.686
117.490	-4.429
117.500	-13.846
117.510	-7.869
117.520	-5.719
117.530	0.344
117.540	-3.569
117.550	-3.139
117.560	-0.946
117.570	-3.139
117.580	-0.516
117.590	0.731
117.600	2.451
117.610	3.354
117.620	1.591
117.630	3.741
117.640	6.364
117.650	9.761
117.660	11.481
117.670	4.214
117.680	9.331
117.690	16.211
117.700	4.644
117.710	12.771
117.720	16.211
117.730	3.784
117.740	20.081
117.750	14.921
117.760	6.751
117.770	15.394
117.780	12.771
117.790	8.901
117.800	16.254
117.810	7.181
117.820	10.621
117.830	16.254
117.840	4.601
117.850	10.191
117.860	12.384
117.870	8.901
117.880	4.171
117.890	7.224
117.900	2.881
117.910	1.591
117.920	0.344
117.930	1.161
117.940	0.301
117.950	-1.806
117.960	-2.709
117.970	-1.419
117.980	-2.666
117.990	-1.849
118.000	-3.526
118.010	-7.009
118.020	-9.159
118.030	-10.836
118.040	-7.439
118.050	-11.696
118.060	-10.449
118.070	-12.169
118.080	-12.986
118.090	-8.729
118.100	-16.426
118.110	-9.159
118.120	-13.889
118.130	-14.276
118.140	-13.889
118.150	-11.696
118.160	-10.879
118.170	-11.739
118.180	-11.266
118.190	-11.739
118.200	-8.686
118.210	-10.879
118.220	-3.569
118.230	-12.556
118.240	-7.869
118.250	-5.246
118.260	-1.419
118.270	-2.279
118.280	-3.526
118.290	-1.419
118.300	-1.419
118.310	1.204
118.320	2.881
118.330	3.311
118.340	1.204
118.350	0.731
118.360	4.601
118.370	8.084
118.380	11.911
118.390	7.611
118.400	1.204
118.410	14.061
118.420	15.351
118.430	5.074
118.440	12.771
118.450	17.501
118.460	5.504
118.470	17.071
118.480	8.041
118.490	14.534
118.500	16.211
118.510	7.611
118.520	10.664
118.530	18.361
118.540	6.321
118.550	9.804
118.560	16.211
118.570	6.751
118.580	5.461
118.590	11.954
118.600	9.761
118.610	2.451
118.620	2.924
118.630	5.031
118.640	2.924
118.650	2.451
118.660	2.021
118.670	-1.376
118.680	-1.849
118.690	-2.279
118.700	-2.236
118.710	-1.419
118.720	-5.289
118.730	-7.396
118.740	-13.029
118.750	-8.256
118.760	-3.999
118.770	-7.009
118.780	-15.996
118.790	-10.879
118.800	-8.256
118.810	-15.609
118.820	-12.599
118.830	-9.546
118.840	-13.889
118.850	-15.566
118.860	-6.579
118.870	-16.039
118.880	-7.826
118.890	-15.609
118.900	-9.116
118.910	-9.589
118.920	-13.889
118.930	-7.396
118.940	-9.589
118.950	-6.536
118.960	-12.599
118.970	-4.859
118.980	-5.676
118.990	1.161
119.000	-1.849
119.010	-2.236
119.020	-2.279
119.030	-1.376
119.040	2.021
119.050	3.311
119.060	2.494
119.070	1.591
119.080	3.311
119.090	6.794
119.100	8.041
119.110	10.621
119.120	5.074
119.130	10.191
119.140	12.341
119.150	7.654
119.160	8.471
119.170	18.791
119.180	6.364
119.190	15.351
119.200	15.781
119.210	7.181
119.220	16.684
119.230	12.771
119.240	8.471
119.250	15.824
119.260	8.901
119.270	8.041
119.280	15.394
119.290	10.191
119.300	3.311
119.310	8.944
119.320	12.341
119.330	5.891
119.340	2.064
119.350	5.891
119.360	4.601
119.370	0.344
119.380	-0.129
119.390	-0.129
119.400	-1.376
119.410	-1.849
119.420	-1.806
119.430	-0.989
119.440	-3.139
119.450	-4.816
119.460	-11.309
119.470	-10.019
119.480	-6.536
119.490	-4.859
119.500	-12.986
119.510	-12.599
119.520	-10.449
119.530	-9.546
119.540	-12.599
119.550	-16.856
119.560	-7.009
119.570	-18.189
119.580	-6.966
119.590	-16.899
119.600	-14.276
119.610	-7.439
119.620	-13.889
119.630	-9.546
119.640	-10.019
119.650	-11.696
119.660	-10.449
119.670	-1.419
119.680	-12.126
119.690	-9.589
119.700	-4.816
119.710	-0.129
119.720	-2.709
119.730	-2.666
119.740	-4.859
119.750	-3.569
119.760	0.344
119.770	3.741
119.780	3.311
119.790	4.214
119.800	1.591
119.810	6.794
119.820	8.901
119.830	10.621
119.840	5.504
119.850	-10.879
119.860	29.111
119.870	14.061
119.880	3.354
119.890	13.201
119.900	16.641
119.910	8.084
119.920	13.201
119.930	12.341
119.940	13.244
119.950	17.931
119.960	5.031
119.970	12.384
119.980	17.931
119.990	3.741
120.000	11.524
120.010	15.781
120.020	5.031
120.030	7.224
120.040	11.051
120.050	10.191
120.060	5.074
120.070	0.301
120.080	4.601
120.090	3.784
120.100	2.021
120.110	-0.989
120.120	-1.376
120.130	-0.559
120.140	-1.849
120.150	-3.096
120.160	0.301
120.170	-5.246
